frame_nbr,ball_pos_X,ball_pos_Y
940.0,1679.8781940144506,613.5347208860336
941.0,1679.3345863613615,613.1684072159376
942.0,1678.7909787082722,612.8020935458414
943.0,1678.247371055183,612.4357798757454
944.0,1677.703763402094,612.0694662056494
945.0,1677.1601557490048,611.7031525355533
946.0,1676.6165480959155,611.3368388654573
947.0,1676.0729404428264,610.9705251953611
948.0,1675.5293327897373,610.6042115252651
949.0,1674.985725136648,610.237897855169
950.0,1674.4421174835588,609.871584185073
951.0,1673.8985098304697,609.5052705149769
952.0,1673.3549021773804,609.1389568448808
953.0,1672.8112945242913,608.7726431747848
954.0,1672.2676868712022,608.4063295046886
955.0,1671.724079218113,608.0400158345926
956.0,1671.1804715650237,607.6737021644965
957.0,1670.6368639119346,607.3073884944005
958.0,1670.0932562588455,606.9410748243045
959.0,1669.5496486057561,606.5747611542083
960.0,1669.006040952667,606.2084474841123
961.0,1668.462433299578,605.8421338140163
962.0,1667.9188256464886,605.4758201439201
963.0,1667.3752179933995,605.1095064738241
964.0,1666.8316103403104,604.743192803728
965.0,1666.2880026872213,604.376879133632
966.0,1665.744395034132,604.0105654635358
967.0,1665.2007873810428,603.6442517934398
968.0,1664.6571797279537,603.2779381233438
969.0,1664.1135720748644,602.9116244532477
970.0,1663.5699644217752,602.5453107831516
971.0,1663.0263567686861,602.1789971130555
972.0,1662.482749115597,601.8126834429595
973.0,1661.9391414625077,601.4463697728634
974.0,1661.3955338094186,601.0800561027673
975.0,1660.8519261563295,600.7137424326713
976.0,1660.3083185032401,600.3474287625752
977.0,1659.764710850151,599.9811150924792
978.0,1659.221103197062,599.614801422383
979.0,1658.6774955439726,599.248487752287
980.0,1658.1338878908834,598.8821740821909
981.0,1657.5902802377943,598.5158604120949
982.0,1657.0466725847052,598.1495467419988
983.0,1656.5030649316159,597.7832330719027
984.0,1655.9594572785268,597.4169194018067
985.0,1655.4158496254377,597.0506057317106
986.0,1654.8722419723483,596.6842920616145
987.0,1654.3286343192592,596.3179783915184
988.0,1653.78502666617,595.9516647214224
989.0,1653.2414190130808,595.5853510513264
990.0,1652.6978113599916,595.2190373812302
991.0,1652.1542037069025,594.8527237111342
992.0,1651.6105960538134,594.4864100410381
993.0,1651.066988400724,594.1200963709421
994.0,1650.523380747635,593.7537827008459
995.0,1649.9797730945459,593.3874690307499
996.0,1649.4361654414565,593.0211553606539
997.0,1648.8925577883674,592.6548416905578
998.0,1648.3489501352783,592.2885280204617
999.0,1647.8053424821892,591.9222143503656
1000.0,1647.2617348290999,591.5559006802696
1001.0,1646.7181271760107,591.1895870101735
1002.0,1646.1745195229216,590.8232733400774
1003.0,1645.6309118698323,590.4569596699814
1004.0,1645.0873042167432,590.0906459998853
1005.0,1644.543696563654,589.7243323297893
1006.0,1644.0000889105647,589.3580186596931
1007.0,1643.4564812574756,588.9917049895971
1008.0,1642.9128736043865,588.625391319501
1009.0,1642.3692659512974,588.259077649405
1010.0,1641.825658298208,587.8927639793089
1011.0,1641.282050645119,587.5264503092128
1012.0,1640.7384429920298,587.1601366391168
1013.0,1640.1948353389405,586.7938229690207
1014.0,1639.6512276858514,586.4275092989246
1015.0,1639.1076200327623,586.0611956288285
1016.0,1638.564012379673,585.6948819587325
1017.0,1638.0204047265838,585.3285682886365
1018.0,1637.4767970734947,584.9622546185403
1019.0,1636.9331894204056,584.5959409484443
1020.0,1636.3895817673163,584.2296272783482
1021.0,1635.8459741142271,583.8633136082522
1022.0,1635.302366461138,583.4969999381561
1023.0,1634.7587588080487,583.13068626806
1024.0,1634.2151511549596,582.764372597964
1025.0,1633.6715435018705,582.3980589278679
1026.0,1633.1279358487814,582.0317452577718
1027.0,1632.584328195692,581.6654315876758
1028.0,1632.040720542603,581.2991179175797
1029.0,1631.4971128895138,580.9328042474837
1030.0,1630.9535052364245,580.5664905773875
1031.0,1630.4098975833354,580.2001769072915
1032.0,1629.8662899302462,579.8338632371954
1033.0,1629.322682277157,579.4675495670994
1034.0,1628.7790746240678,579.1012358970033
1035.0,1628.2354669709787,578.7349222269072
1036.0,1627.6918593178893,578.3686085568112
1037.0,1627.1482516648002,578.002294886715
1038.0,1626.6046440117111,577.635981216619
1039.0,1626.061036358622,577.2696675465229
1040.0,1625.5174287055327,576.9033538764269
1041.0,1624.9738210524436,576.5370402063309
1042.0,1624.4302133993544,576.1707265362347
1043.0,1623.886605746265,575.8044128661387
1044.0,1623.342998093176,575.4380991960426
1045.0,1622.7993904400869,575.0717855259466
1046.0,1622.2557827869978,574.7054718558504
1047.0,1621.7121751339084,574.3391581857544
1048.0,1621.1685674808193,573.9728445156584
1049.0,1620.6249598277302,573.6065308455622
1050.0,1620.0813521746409,573.2402171754662
1051.0,1619.5377445215518,572.8739035053701
1052.0,1618.9941368684626,572.5075898352741
1053.0,1618.4505292153735,572.1412761651779
1054.0,1617.9069215622842,571.7749624950819
1055.0,1617.363313909195,571.4086488249859
1056.0,1616.819706256106,571.0423351548898
1057.0,1616.2760986030166,570.6760214847938
1058.0,1615.7324909499275,570.3097078146976
1059.0,1615.1888832968384,569.9433941446016
1060.0,1614.645275643749,569.5770804745055
1061.0,1614.10166799066,569.2107668044094
1062.0,1613.5580603375709,568.8444531343134
1063.0,1613.0144526844815,568.4781394642173
1064.0,1612.4708450313924,568.1118257941213
1065.0,1611.9272373783033,567.7455121240251
1066.0,1611.3836297252142,567.3791984539291
1067.0,1610.8400220721248,567.012884783833
1068.0,1610.2964144190357,566.646571113737
1069.0,1609.7528067659466,566.280257443641
1070.0,1609.2091991128573,565.9139437735448
1071.0,1608.6655914597682,565.5476301034488
1072.0,1608.121983806679,565.1813164333527
1073.0,1607.57837615359,564.8150027632566
1074.0,1607.0347685005006,564.4486890931605
1075.0,1606.4911608474115,564.0823754230645
1076.0,1605.9475531943224,563.7160617529685
1077.0,1605.403945541233,563.3497480828723
1078.0,1604.860337888144,562.9834344127763
1079.0,1604.3167302350548,562.6171207426802
1080.0,1603.7731225819657,562.2508070725842
1081.0,1603.2295149288764,561.8844934024881
1082.0,1602.6859072757873,561.518179732392
1083.0,1602.1422996226981,561.151866062296
1084.0,1601.5986919696088,560.7855523921999
1085.0,1601.0550843165197,560.4192387221038
1086.0,1600.5114766634306,560.0529250520078
1087.0,1599.9678690103412,559.6866113819117
1088.0,1599.4242613572521,559.3202977118157
1089.0,1598.880653704163,558.9539840417195
1090.0,1598.3370460510737,558.5876703716235
1091.0,1597.7934383979846,558.2213567015274
1092.0,1597.2498307448955,557.8550430314314
1093.0,1596.7062230918064,557.4887293613353
1094.0,1596.162615438717,557.1224156912392
1095.0,1595.619007785628,556.7561020211432
1096.0,1595.0754001325388,556.3897883510471
1097.0,1594.5317924794495,556.023474680951
1098.0,1593.9881848263603,555.6571610108549
1099.0,1593.4445771732712,555.2908473407589
1100.0,1592.9009695201821,554.9245336706629
1101.0,1592.3573618670928,554.5582200005667
1102.0,1591.8137542140037,554.1919063304707
1103.0,1591.2701465609146,553.8255926603746
1104.0,1590.7265389078252,553.4592789902786
1105.0,1590.182931254736,553.0929653201824
1106.0,1589.639323601647,552.7266516500864
1107.0,1589.0957159485579,552.3603379799904
1108.0,1588.5521082954685,551.9940243098943
1109.0,1588.0085006423794,551.6277106397982
1110.0,1587.4648929892903,551.2613969697021
1111.0,1586.921285336201,550.8950832996061
1112.0,1586.3776776831119,550.52876962951
1113.0,1585.8340700300228,550.1624559594139
1114.0,1585.2904623769334,549.7961422893179
1115.0,1584.7468547238443,549.4298286192218
1116.0,1584.2032470707552,549.0635149491258
1117.0,1583.6596394176659,548.6972012790296
1118.0,1583.1160317645767,548.3308876089336
1119.0,1582.5724241114876,547.9645739388375
1120.0,1582.0288164583985,547.5982602687415
1121.0,1581.4852088053092,547.2319465986454
1122.0,1580.94160115222,546.8656329285493
1123.0,1580.397993499131,546.4993192584533
1124.0,1579.8543858460416,546.1330055883572
1125.0,1579.3107781929525,545.7666919182611
1126.0,1578.7671705398634,545.400378248165
1127.0,1578.2235628867743,545.034064578069
1128.0,1577.679955233685,544.667750907973
1129.0,1577.1363475805958,544.3014372378768
1130.0,1576.5927399275067,543.9351235677808
1131.0,1576.0491322744174,543.5688098976848
1132.0,1575.5055246213283,543.2024962275887
1133.0,1574.9619169682392,542.8361825574925
1134.0,1574.41830931515,542.4698688873965
1135.0,1573.8747016620607,542.1035552173005
1136.0,1573.3310940089716,541.7372415472043
1137.0,1572.7874863558825,541.3709278771083
1138.0,1572.2438787027932,541.0046142070123
1139.0,1571.700271049704,540.6383005369162
1140.0,1571.156663396615,540.27198686682
1141.0,1570.6130557435256,539.905673196724
1142.0,1570.0694480904365,539.539359526628
1143.0,1569.5258404373474,539.1730458565319
1144.0,1568.982232784258,538.8067321864359
1145.0,1568.438625131169,538.4404185163398
1146.0,1567.8950174780798,538.0741048462437
1147.0,1567.3514098249907,537.7077911761476
1148.0,1566.8078021719014,537.3414775060515
1149.0,1566.2641945188122,536.9751638359555
1150.0,1565.7205868657231,536.6088501658594
1151.0,1565.1769792126338,536.2425364957634
1152.0,1564.6333715595447,535.8762228256674
1153.0,1564.0897639064556,535.5099091555712
1154.0,1563.5461562533665,535.1435954854752
1155.0,1563.0025486002771,534.7772818153791
1156.0,1562.458940947188,534.410968145283
1157.0,1561.915333294099,534.0446544751869
1158.0,1561.3717256410096,533.6783408050909
1159.0,1560.8281179879205,533.3120271349949
1160.0,1560.2845103348313,532.9457134648987
1161.0,1559.7409026817422,532.5793997948027
1162.0,1559.197295028653,532.2130861247066
1163.0,1558.6536873755638,531.8467724546106
1164.0,1558.1100797224747,531.4804587845144
1165.0,1557.5664720693853,531.1141451144184
1166.0,1557.0228644162962,530.7478314443224
1167.0,1556.479256763207,530.3815177742263
1168.0,1555.9356491101178,530.0152041041302
1169.0,1555.3920414570287,529.6488904340341
1170.0,1554.8484338039395,529.2825767639381
1171.0,1554.3048261508502,528.916263093842
1172.0,1553.761218497761,528.5499494237459
1173.0,1553.217610844672,528.1836357536499
1174.0,1552.6740031915829,527.8173220835538
1175.0,1552.1303955384935,527.4510084134578
1176.0,1551.5867878854044,527.0846947433616
1177.0,1551.0431802323153,526.7183810732656
1178.0,1550.499572579226,526.3520674031695
1179.0,1549.9559649261369,525.9857537330735
1180.0,1549.4123572730477,525.6194400629774
1181.0,1548.8687496199586,525.2531263928813
1182.0,1548.3251419668693,524.8868127227853
1183.0,1547.7815343137802,524.5204990526892
1184.0,1547.237926660691,524.1541853825931
1185.0,1546.6943190076017,523.787871712497
1186.0,1546.1507113545126,523.421558042401
1187.0,1546.1503327892392,523.4216108852025
1188.0,1546.1501447892715,523.4215414972296
1189.0,1546.1483191927696,523.4203118819519
1190.0,1546.0950048531552,523.4073674660654
1191.0,1546.0416905135407,523.3944230501788
1192.0,1545.9883761739263,523.3814786342923
1193.0,1545.992666378521,523.4155498996236
1194.0,1545.99259583635,523.4155260540427
1195.0,1545.977659785964,523.4160891075865
1196.0,1545.8986539165815,523.4240145650946
1197.0,1545.8196480471986,523.4319400226028
1198.0,1545.740642177816,523.4398654801109
1199.0,1545.7083559237722,523.4317893063861
1200.0,1545.7083792889714,523.4318088727329
1201.0,1545.6511530445293,523.4041267212406
1202.0,1545.5939268000873,523.3764445697482
1203.0,1545.5693387672145,523.3562247153193
1204.0,1549.0605842977225,523.7379263686001
1205.0,1552.5518298282307,524.1196280218811
1206.0,1556.0430753587386,524.501329675162
1207.0,1559.5343208892468,524.8830313284428
1208.0,1563.0255664197548,525.2647329817237
1209.0,1566.5168119502628,525.6464346350047
1210.0,1570.008057480771,526.0281362882855
1211.0,1573.499303011279,526.4098379415664
1212.0,1576.990548541787,526.7915395948473
1213.0,1580.481794072295,527.1732412481282
1214.0,1583.973039602803,527.554942901409
1215.0,1587.4642851333113,527.9366445546899
1216.0,1590.9555306638192,528.3183462079709
1217.0,1594.4467761943272,528.7000478612517
1218.0,1597.9380217248354,529.0817495145326
1219.0,1601.4292672553433,529.4634511678136
1220.0,1604.9205127858513,529.8451528210944
1221.0,1608.4117583163595,530.2268544743753
1222.0,1611.9030038468675,530.6085561276561
1223.0,1615.3942493773757,530.9902577809371
1224.0,1618.8854949078836,531.371959434218
1225.0,1622.3767404383916,531.7536610874988
1226.0,1625.8679859688998,532.1353627407798
1227.0,1629.3592314994078,532.5170643940606
1228.0,1632.850477029916,532.8987660473415
1229.0,1636.341722560424,533.2804677006224
1230.0,1639.832968090932,533.6621693539033
1231.0,1643.32421362144,534.0438710071842
1232.0,1646.815459151948,534.425572660465
1233.0,1650.306704682456,534.807274313746
1234.0,1653.7979502129642,535.1889759670269
1235.0,1657.2891957434722,535.5706776203077
1236.0,1660.7804412739804,535.9523792735886
1237.0,1664.2716868044884,536.3340809268695
1238.0,1667.7629323349963,536.7157825801504
1239.0,1671.2541778655045,537.0974842334313
1240.0,1674.7454233960125,537.4791858867122
1241.0,1678.2366689265205,537.8608875399931
1242.0,1681.7279144570286,538.242589193274
1243.0,1685.2191599875366,538.6242908465548
1244.0,1688.7104055180448,539.0059924998358
1245.0,1692.2016510485528,539.3876941531166
1246.0,1692.1453105334576,539.2900071502182
1247.0,1692.2286981413308,539.2621679146699
1248.0,1692.312085749204,539.2343286791216
1249.0,1692.3954733570772,539.2064894435733
1250.0,1692.4788609649502,539.1786502080251
1251.0,1692.5622485728234,539.1508109724768
1252.0,1692.6456361806966,539.1229717369285
1253.0,1692.7290237885697,539.0951325013802
1254.0,1692.812411396443,539.067293265832
1255.0,1692.8957990043161,539.0394540302837
1256.0,1692.9791866121893,539.0116147947354
1257.0,1693.0625742200625,538.983775559187
1258.0,1693.1459618279355,538.9559363236389
1259.0,1693.2293494358087,538.9280970880906
1260.0,1693.3127370436819,538.9002578525423
1261.0,1693.396124651555,538.872418616994
1262.0,1693.4430058846033,538.8712851443255
1263.0,1693.4898871176515,538.870151671657
1264.0,1693.4728665608347,538.9077377105306
1265.0,1693.461973772624,538.9311892111853
1266.0,1693.4617349013436,538.9309930667877
1267.0,1693.392610393494,538.9072729933084
1268.0,1693.338392384844,538.907752712485
1269.0,1693.316322989018,538.9130916220429
1270.0,1689.7479593329917,542.3047434511234
1271.0,1686.1795956769652,545.6963952802038
1272.0,1682.6112320209388,549.0880471092843
1273.0,1679.0428683649125,552.4796989383647
1274.0,1675.474504708886,555.8713507674452
1275.0,1671.9061410528595,559.2630025965256
1276.0,1668.3377773968332,562.654654425606
1277.0,1664.7694137408068,566.0463062546864
1278.0,1661.2010500847803,569.437958083767
1279.0,1657.632686428754,572.8296099128474
1280.0,1654.0643227727276,576.2212617419278
1281.0,1650.495959116701,579.6129135710083
1282.0,1646.9275954606746,583.0045654000887
1283.0,1643.3592318046483,586.3962172291692
1284.0,1639.7908681486217,589.7878690582496
1285.0,1636.2225044925954,593.1795208873301
1286.0,1632.654140836569,596.5711727164105
1287.0,1629.0857771805424,599.962824545491
1288.0,1625.517413524516,603.3544763745714
1289.0,1621.9490498684897,606.7461282036519
1290.0,1618.3806862124634,610.1377800327323
1291.0,1614.8123225564368,613.5294318618128
1292.0,1611.2439589004105,616.9210836908933
1293.0,1607.675595244384,620.3127355199737
1294.0,1604.1072315883575,623.7043873490542
1295.0,1600.5388679323312,627.0960391781346
1296.0,1596.9705042763048,630.4876910072151
1297.0,1593.4021406202783,633.8793428362955
1298.0,1589.833776964252,637.270994665376
1299.0,1586.2654133082256,640.6626464944563
1300.0,1582.697049652199,644.0542983235368
1301.0,1579.1286859961726,647.4459501526173
1302.0,1575.5603223401463,650.8376019816977
1303.0,1571.9919586841197,654.2292538107782
1304.0,1568.4235950280934,657.6209056398586
1305.0,1564.855231372067,661.0125574689391
1306.0,1561.2868677160407,664.4042092980195
1307.0,1557.718504060014,667.7958611271
1308.0,1554.1501404039877,671.1875129561804
1309.0,1550.5817767479614,674.5791647852609
1310.0,1547.0134130919348,677.9708166143414
1311.0,1543.4450494359085,681.3624684434218
1312.0,1544.0756039541136,653.5113753744017
1313.0,1544.706158472319,625.6602823053815
1314.0,1545.3367129905241,597.8091892363615
1315.0,1545.9672675087293,569.9580961673414
1316.0,1546.5978220269346,542.1070030983212
1317.0,1547.2283765451398,514.2559100293012
1318.0,1566.9745430178593,529.0469063150787
1319.0,1586.7207094905789,543.8379026008562
1320.0,1606.4668759632987,558.6288988866337
1321.0,1626.2130424360182,573.4198951724112
1322.0,1645.9592089087378,588.2108914581887
1323.0,1665.7053753814573,603.0018877439662
1324.0,1685.4515418541769,617.7928840297437
1325.0,1705.1977083268966,632.5838803155212
1326.0,1724.9438747996162,647.3748766012988
1327.0,1744.6900412723357,662.1658728870763
1328.0,1764.4362077450553,676.9568691728538
1329.0,1764.2819956155336,676.9040034998776
1330.0,1764.4775976631138,677.0523814716327
1331.0,1764.833288599241,676.8225942830859
1332.0,1764.8399602420511,676.8261749105618
1333.0,1764.7321456271306,676.7341685044106
1334.0,1564.7603641859969,538.4696874133917
1335.0,1764.7942624834616,676.7884628962425
1336.0,1764.9203475958386,677.1401743898322
1337.0,1764.8578762168927,677.063064537141
1338.0,1764.795404837947,676.9859546844498
1339.0,1764.732933459001,676.9088448317586
1340.0,1764.6704620800551,676.8317349790674
1341.0,1764.6079907011092,676.7546251263763
1342.0,1764.5455193221633,676.677515273685
1343.0,1764.4830479432176,676.6004054209939
1344.0,1764.4205765642716,676.5232955683026
1345.0,1764.3581051853257,676.4461857156115
1346.0,1764.29563380638,676.3690758629202
1347.0,1764.233162427434,676.2919660102291
1348.0,1764.1706910484882,676.214856157538
1349.0,1764.1082196695422,676.1377463048467
1350.0,1764.0457482905963,676.0606364521556
1351.0,1763.9832769116506,675.9835265994643
1352.0,1763.9208055327047,675.9064167467732
1353.0,1763.8583341537587,675.8293068940819
1354.0,1763.795862774813,675.7521970413908
1355.0,1763.733391395867,675.6750871886995
1356.0,1763.6709200169212,675.5979773360084
1357.0,1763.6084486379752,675.5208674833171
1358.0,1763.5459772590293,675.443757630626
1359.0,1763.4835058800836,675.3666477779348
1360.0,1763.4210345011377,675.2895379252436
1361.0,1760.7877806366237,676.6076672832078
1362.0,1760.7878244955964,676.6076734225525
1363.0,1758.6469500195951,677.7698378721592
1364.0,1761.9378169834754,676.8748874609736
1365.0,1778.5193939913797,708.5321119826967
1366.0,1795.1009709992838,740.1893365044198
1367.0,1444.1329025977575,1062.1672072307176
1368.0,1760.7033286022618,677.6441292852603
1369.0,1431.4846076858323,1071.4026823703048
1370.0,1419.3907267434647,1085.8826722660976
1371.0,1579.159341578061,987.5489798287011
1372.0,1738.9279564126573,889.2152873913046
1373.0,1739.325971825392,888.9779560926906
1374.0,1739.7239872381265,888.7406247940767
1375.0,1740.1220026508608,888.5032934954627
1376.0,1740.5200180635954,888.2659621968487
1377.0,1740.91803347633,888.0286308982348
1378.0,1741.3160488890646,887.7912995996209
1379.0,1741.714064301799,887.5539683010069
1380.0,1742.1120797145336,887.3166370023929
1381.0,1742.5100951272682,887.0793057037789
1382.0,1741.522128005338,888.7673249046903
1383.0,1742.6604482870796,887.9378031195646
1384.0,1739.330418947631,888.737159578099
1385.0,1593.7545843332657,596.0630995073071
1386.0,1593.8065367644056,596.0603909144675
1387.0,1593.8065367644056,596.0603909144675
1388.0,1593.8065367644056,596.0603909144675
1389.0,1593.8065367644056,596.0603909144675
1390.0,1593.8065367644056,596.0603909144675
1391.0,1593.8065367644056,596.0603909144675
1392.0,1593.8065367644056,596.0603909144675
1393.0,1593.8065367644056,596.0603909144675
1394.0,1593.8065367644056,596.0603909144675
1395.0,1593.8065367644056,596.0603909144675
1396.0,1593.8065367644056,596.0603909144675
1397.0,1593.8065367644056,596.0603909144675
1398.0,1593.8065367644056,596.0603909144675
1399.0,1593.8065367644056,596.0603909144675
